;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];3712;41612;1331600;1332;28,45345345345345
1;[3, 0, 1, 0, 3, 1, 3, 0];3494;41612;1331600;1323;28,811791383219955
2;[3, 0, 1, 0, 3, 1, 3, 0];3580;41612;1331600;1332;28,55255255255255
3;[3, 0, 1, 0, 3, 1, 3, 0];3516;41612;1331600;1325;28,751698113207546
4;[3, 0, 1, 0, 3, 1, 3, 0];3586;41612;1331600;1334;28,505247376311843
5;[3, 0, 1, 0, 3, 1, 3, 0];3542;41612;1331600;1334;28,53823088455772
6;[3, 0, 1, 0, 3, 1, 3, 0];3564;41612;1331600;1332;28,564564564564563
7;[3, 0, 1, 0, 3, 1, 3, 0];3557;41612;1331600;1332;28,56981981981982
8;[3, 0, 1, 0, 3, 1, 3, 0];3452;41612;1331600;1334;28,605697151424287
9;[3, 0, 1, 0, 3, 1, 3, 0];3671;41612;1331600;1329;28,548532731376977
